user_id,purchased_bins_cnt
1014074,3
169704,2
1140062,2
1613003,2
930334,2
1155297,5
1091493,7
1134975,2
1817986,2
1851493,2
197357,2
208313,3
1123080,2
1010901,2
202940,3
1009538,3
1144584,3
1188683,2
1817166,4
1005355,2
1141529,2
1105386,2
180231,2
1756460,2
132338,2
1139524,2
188804,2
694021,2
733251,2
1031192,2
1031736,2
406508,2
1570536,7
192288,4
1033313,2
453831,3
1117343,2
935710,2
1143788,2
1152143,2
1590044,3
1862288,2
197226,3
189019,3
462179,2
724764,2
1143614,2
633671,2
1852532,4
212046,2
212477,3
692399,2
1635683,3
1602755,2
196253,2
710637,2
1114822,3
1136527,6
571296,2
207754,2
1148605,3
1250992,2
1157452,2
602568,3
103757,4
731508,3
642745,4
1025277,2
1010882,2
198076,2
1122312,2
226492,2
1641363,3
229936,7
223477,2
1818360,2
432439,2
2136918,2
1721897,2
1170786,2
199168,3
1008726,3
108227,3
1800548,2
1597560,3
1595669,2
1109028,3
751389,3
1595042,3
630241,2
1157553,2
669373,2
1104315,2
188719,2
716140,2
1357622,2
196218,2
724828,2
667305,2
185996,7
741694,2
182891,2
1155811,2
1466208,5
745498,2
748674,2
1469379,2
714469,3
440213,3
1002004,2
684878,3
1864332,2
711559,2
330161,7
188972,4
697353,2
730882,3
1098407,3
889469,7
510667,2
1017097,3
1097672,2
1646361,2
1213147,3
1176982,2
1134190,2
1166348,2
193062,2
841684,2
465105,3
189598,2
190354,2
1242829,3
1636531,2
358892,2
585168,2
1156972,3
1725333,4
1080214,2
1084950,2
334418,2
540693,2
1488883,2
697567,2
1032981,2
1807830,2
1136182,3
970819,7
1084108,2
916400,2
724128,2
913171,2
1047194,3
898468,2
1018325,2
702847,5
105109,2
910919,2
1829281,2
170020,7
1653227,2
764807,4
1192513,2
697036,2
106574,4
1135721,4
1828754,5
722252,17
1495536,2
183926,3
716544,2
192579,2
1143946,2
701811,3
1920900,2
1136054,3
1393071,3
1136013,3
207590,4
693547,8
1873588,2
990425,3
1609569,3
1536182,2
409770,5
229910,4
632726,2
684333,3
724969,2
168003,2
1254943,2
1803496,2
1098572,3
1034216,2
1817404,2
1789535,3
491576,3
224297,2
198030,2
1117778,2
165403,3
1140739,5
735110,5
1050855,6
714670,2
727987,2
792010,3
1562315,2
700963,8
199472,2
521826,2
720324,2
1616453,2
1163021,5
208542,2
1027406,2
1030828,2
1113120,2
1382919,2
151535,2
540891,2
1878262,3
168363,2
2069948,2
1312433,3
1216012,2
330740,2
1146778,2
628224,5
592120,2
1080559,2
209353,2
1104931,2
1031762,2
1812208,3
1498646,2
1044656,2
1283652,2
1847239,2
1249302,3
1566264,2
931747,2
832442,2
103555,4
195515,2
1048466,2
1150448,2
180965,2
1148534,2
1140056,3
1141244,4
1080112,4
589310,3
640021,4
720287,3
1141426,2
1130807,4
186938,9
730560,2
23838,2
1364934,2
1015392,3
1371440,2
723160,2
1214232,3
796732,2
1067882,2
1355476,2
706692,4
1165182,2
694558,3
1141998,3
1346464,2
171313,2
1177998,4
1642716,2
1102229,2
200225,3
1124113,4
1129051,3
1193290,2
206862,2
1124689,2
670153,3
1060395,2
1635514,2
716489,4
997583,2
193286,3
1564209,2
1140701,2
718373,2
694785,2
951614,3
1173071,3
1569400,4
1177628,2
1619316,2
1146322,2
1860805,2
1345224,5
1635259,2
1045760,2
1648117,2
707832,2
1142439,2
1638428,2
1023061,2
982303,2
690707,2
1152096,2
1627853,2
737502,2
6117,3
285618,4
1560302,2
973212,3
1485736,2
1240362,2
725904,2
1004048,3
1497597,2
740610,3
727429,4
1178034,3
893628,3
1802210,2
1043268,5
738445,3
1382642,2
1146377,2
205199,3
737444,2
1135442,4
1211365,2
169741,4
1128905,2
1814146,2
1193933,2
645372,4
1022120,3
1826820,3
724107,5
207217,3
974278,4
727414,2
585917,2
1061882,4
1140947,3
1088044,2
189156,3
724657,2
200287,2
1559893,2
1562045,2
1903732,2
339684,5
191183,2
1261149,2
731237,2
1808564,2
1809104,2
693653,2
1277125,2
640415,2
1292208,3
989082,2
1080492,4
729934,3
1054558,2
181235,2
1559139,2
1019066,3
1476753,2
1604644,3
1490155,5
178086,2
697632,4
1073529,2
1144177,3
1124595,2
1118302,2
164839,4
1010736,3
713354,2
1750388,2
954547,3
1852477,2
705777,3
715096,3
202532,2
1613994,2
1154348,2
123265,4
709301,5
727428,2
76899,2
2066582,2
997541,2
1149524,2
1141879,3
1607406,2
200508,2
732589,2
1590673,2
197022,2
943318,5
1111661,6
195103,2
1100579,2
931512,2
1120298,2
718855,5
1970875,2
1230778,2
1116038,4
1322084,2
696522,4
1128165,2
336882,2
1170084,2
1645096,2
1836521,2
962640,5
179643,3
1112177,2
1080535,2
1859268,2
1563109,2
1846337,2
200045,2
1625073,2
1145084,2
1079967,3
1576797,9
703252,3
716102,2
1835763,2
1177118,3
197942,2
934023,3
1167927,2
1494535,2
182140,2
1165696,3
1655091,3
1098204,2
692924,2
1664231,3
208069,3
297424,2
175037,2
1260334,2
932007,2
1089366,3
1022130,3
164627,2
206486,2
164452,3
1835433,2
714860,2
908224,2
751355,3
1545893,2
1864231,2
198499,3
1355466,3
870842,2
1857845,3
1746545,2
900427,2
212847,2
1611095,3
1355774,2
860751,2
690189,2
1640181,2
180379,3
1600866,3
169748,2
1243380,2
104929,4
713059,2
1143504,2
189622,7
200749,3
184186,4
173765,2
1003226,2
1136542,2
1937344,2
1619120,2
199236,2
726549,2
182928,6
1167874,3
986164,3
1806415,2
204469,6
1167365,4
1162565,2
17166,2
729631,3
700495,2
1136121,2
1842762,2
106929,6
951006,7
1045158,2
1571994,5
713049,2
1015777,4
734317,5
1172669,2
1789480,2
2133544,2
1012695,2
656173,2
828357,2
917994,2
417367,2
1137309,2
1537408,6
1157079,4
188560,2
197495,4
1822893,2
1085147,2
1739004,2
1111719,2
1081279,2
714096,3
1081668,5
1328992,2
1402113,2
953401,14
730498,2
1256516,3
106112,2
170949,4
145901,2
1808120,2
1205870,2
748022,4
1675583,2
911420,2
1615633,2
1575419,2
721265,2
1159603,4
973290,2
1846042,2
2048262,2
1004308,6
1040630,4
644052,9
960652,8
1825218,2
644884,2
1275062,2
1150215,2
187569,3
230082,5
693461,2
901892,3
1551104,3
1092500,3
1141777,2
892391,3
1345241,4
1401782,3
182834,2
1597422,3
1366683,8
1265335,2
1130061,2
1168710,2
1020954,4
731243,2
1031837,2
453228,2
690331,3
1307001,3
1856664,2
1038203,3
1156381,3
1991398,2
1118844,2
173432,2
197822,2
1711930,3
1093255,2
1280890,3
771965,2
1920092,2
712673,2
1215575,3
1169845,3
717299,2
176669,2
1497029,2
168876,2
188704,3
203043,2
198971,3
1511187,2
929383,3
191481,2
1589811,2
177968,4
721589,5
831616,2
1175587,2
716722,2
722387,2
583728,4
1384541,6
690194,2
1456349,2
1605281,2
1790786,2
176411,3
995804,2
215762,4
1091401,2
893590,2
234889,2
1804169,2
835313,2
1570597,2
1017490,3
731485,3
1494574,3
201025,4
428606,3
173210,2
1145944,3
190687,3
720488,2
1619432,2
1085832,2
205550,2
1186268,2
1691062,2
664368,3
1390263,2
1661283,2
713266,2
1567570,2
1620333,2
190894,2
1147674,3
202459,2
1610039,2
1278023,2
1032288,3
1565265,3
732645,2
163736,2
1150517,3
1823386,2
992335,2
104130,6
587029,2
726482,4
702596,2
1374022,3
1017864,2
1933627,2
1242262,2
1169116,3
857065,2
654808,4
1147240,2
1178186,2
1852744,2
1045887,4
1851172,2
1476680,2
1486201,2
1590915,2
184461,5
848574,2
1219084,2
171281,3
1796565,2
706514,2
1817403,2
395878,2
1175229,2
2102349,2
706190,2
1120624,2
1109611,2
1204459,5
2064549,2
1763156,2
172404,7
2163665,2
718329,5
796654,2
1087140,2
371408,2
1832143,3
694075,2
208813,2
690366,2
715302,2
1160234,2
109833,6
1838011,2
722895,4
17186,2
571117,6
696252,2
1371745,2
1123041,5
728112,3
1636823,2
1031978,3
724944,2
1226750,2
165060,3
1392836,2
1482231,2
1175285,2
688695,3
1265337,2
1193237,2
916487,2
935822,2
1520121,2
218678,3
1605490,2
169572,2
170558,3
174672,2
151262,2
1020272,3
936331,2
992498,5
1437293,2
1331853,2
1382941,2
718360,2
745305,6
174544,3
710790,6
702395,2
189955,2
1818584,2
695675,2
1804945,3
1641406,2
1612038,3
1805534,2
197998,2
1144896,2
1133722,2
712861,2
1223447,2
945147,3
1294813,2
1119097,3
177909,2
305113,10
1182294,2
1260121,2
342091,2
1651927,2
706295,2
1199616,3
1767630,2
167285,2
709679,3
2065897,2
247702,2
397125,3
710357,2
707689,2
163947,2
782176,2
900675,2
915334,2
1379202,2
2140280,3
1818370,2
1272296,2
1002805,3
1018782,2
188794,4
1197472,2
1019516,3
723763,2
702654,3
103698,2
749796,4
721861,2
185306,2
1583255,3
684321,2
207755,4
1095084,3
1025527,3
1096878,2
224109,2
193650,2
210779,2
1177846,2
105277,2
951269,4
1379449,2
686576,5
737710,2
706601,2
692898,2
1837296,2
1818046,2
734160,2
1606641,2
1379609,2
413635,2
739478,4
197261,3
1615987,2
1736403,2
1021480,2
191874,4
1552281,2
701170,3
1179741,3
1150614,2
1014550,2
716937,2
192412,3
1151669,2
492395,2
1907612,2
191951,4
1037770,3
1139585,2
688854,2
749723,4
1260670,2
1139732,2
1310968,3
1143758,2
425620,2
1221408,2
211314,3
169255,5
762318,2
713052,2
391678,2
1829049,2
1598360,4
2175659,2
941711,2
715437,2
1030671,4
1013673,2
215832,2
103935,4
1797385,2
1492222,2
1080286,2
1846128,2
935501,3
2059022,2
1225977,2
163889,3
1092044,2
705628,3
1397579,2
1112415,2
830310,6
1437523,2
1019823,2
1981925,2
1643679,2
195612,3
573835,4
729990,2
472188,3
1006340,2
708412,2
1153812,4
1022386,4
1097259,4
1319428,2
745420,2
1196087,2
1461706,3
1595034,2
1068503,2
695365,3
1135190,2
1141724,2
1145605,2
1052217,2
1008583,2
2112150,2
104873,5
892370,3
139837,2
1052864,5
182009,3
1018783,2
1057010,4
1146683,4
1608481,2
369862,2
1092403,3
962231,2
897862,2
968554,2
707133,2
1559689,3
1767191,2
1169295,2
409940,3
709416,3
216861,2
738426,4
1509412,2
189797,3
345011,3
185254,3
1158770,3
225945,2
1166930,2
1018552,2
1532343,2
703293,2
725006,4
1023931,3
1093525,2
1592211,3
706731,2
1542315,4
1523040,2
724893,2
703734,5
715014,5
818033,3
720390,2
1192150,2
1646015,2
1199238,4
1108433,2
1039159,5
1934240,2
538437,3
206611,4
1827401,2
1151142,2
1642919,2
1783385,3
719585,2
103634,13
1239015,2
1852827,2
933019,3
106749,2
1151426,2
1746631,2
1618581,3
195421,2
1567648,4
954524,2
113958,2
1598822,2
1245232,2
103398,4
579795,2
753882,2
1021154,2
1636036,2
731752,2
718018,2
694189,3
2066234,2
185788,2
946432,4
221602,6
898776,2
971734,2
922374,2
1033452,2
1665628,3
214860,2
939734,3
710196,2
1370281,2
1132545,3
2067830,2
724608,3
742170,2
1741531,2
1346297,3
1393146,2
1007136,2
911946,3
1566193,2
172001,2
985422,2
692508,2
1143094,2
1136602,2
193764,6
1616824,2
728068,2
206979,4
1129124,2
726547,2
728856,4
643287,2
1152956,2
1195921,2
1720032,2
1024142,2
1152892,7
1112658,2
1096584,2
1320053,2
739376,2
727304,3
1750266,2
739916,3
1559240,2
1089214,2
570057,2
1241336,2
1834484,2
1170672,3
707647,2
1138530,4
1826377,2
931445,3
212899,2
1295950,2
1348788,3
1092345,2
754164,5
227457,5
726705,7
666150,8
211625,2
1173387,3
1081131,2
778122,2
957720,2
1850785,2
741861,3
906413,7
719871,2
1167231,2
192662,3
1109977,2
1074525,4
1010039,2
195316,2
1819380,2
974492,2
1141141,2
1175954,2
1147128,3
166639,2
940893,4
1050945,3
173083,2
103481,5
1744628,3
1350935,2
1142157,4
1133752,2
1166912,2
180527,3
735297,2
792861,4
103275,3
1088133,2
674963,4
1808549,2
698699,9
958147,3
1141989,2
742828,2
1571105,2
2069322,2
1345766,2
1855152,2
1151387,2
552323,2
1020487,2
2172942,3
1860450,2
1324943,2
175224,3
1083824,2
106952,2
714639,2
639653,2
733743,2
194647,2
749560,3
705836,2
1342568,2
1645127,3
712434,3
170875,2
1819639,2
202509,2
725913,2
1640587,2
1634471,2
1139358,2
693849,3
185650,4
1022210,2
1153907,2
1120615,6
1179395,2
717054,4
1837381,2
787943,3
1073833,4
716377,2
198676,2
1004234,2
1085817,2
103410,3
699587,3
720635,2
198978,4
2067696,2
1174384,2
201438,2
161347,2
1850254,2
1174369,2
1672543,2
1060693,2
211755,2
172374,2
935477,2
194237,2
188470,2
2115608,2
226807,2
1625922,4
730261,2
706585,3
610500,2
2091878,2
1382343,2
1019364,2
191787,2
1857066,2
716509,2
1801082,2
697201,3
473146,2
1489551,3
1636004,2
205121,2
702127,2
1800093,2
1573734,3
317610,3
725324,3
1639875,2
1147594,2
1171207,2
404977,4
725139,3
653917,5
1090445,2
743533,2
1853178,3
1156353,8
1155002,2
1148098,2
900116,2
1351849,3
705900,3
1143278,2
1367263,3
577736,2
304595,3
172720,4
2141998,2
718895,2
209698,3
1014891,2
2073052,2
993852,2
603166,6
1332624,2
193649,2
1806587,2
180104,2
743681,2
1141231,2
1695272,6
709228,2
1152442,2
716303,2
1146338,2
767477,3
1650153,2
1143505,2
1142040,2
644320,3
1592447,3
165737,2
1374085,2
1265906,3
1117690,2
1351785,2
732161,2
186799,3
693762,3
1614993,2
1385992,5
1021961,2
652674,3
859212,2
1337132,2
1029807,2
1141617,2
1159548,2
1835064,2
382025,2
107746,4
1105270,2
1847435,2
692544,2
173195,2
1141140,4
1006293,2
695199,2
985454,5
1837271,2
209462,3
192064,2
553270,2
708166,3
303827,2
1142403,3
1111936,2
1052210,2
713383,2
179539,2
934296,4
1036580,2
401143,2
1352304,2
707079,8
1371963,2
1142664,2
186023,2
1146891,2
997332,2
1143540,3
2063755,2
693677,3
611703,2
1174157,2
710630,2
716260,2
1017913,4
1831128,3
815237,2
728324,2
1081882,3
1121359,3
1839109,2
1137498,2
1680539,2
2096958,2
1046981,2
702384,3
1673851,2
210717,3
1121452,2
1361169,2
1676825,2
1032232,2
1071059,2
1111370,2
1062579,2
1613872,2
1107159,2
1108947,2
1141505,2
185376,2
718037,4
1630287,2
1258309,2
1805080,3
1600843,2
1255441,2
715127,2
151851,5
1078241,3
1596467,2
640875,3
188838,2
1242386,2
192442,4
223830,2
1136647,3
721987,2
1815566,2
716464,3
1764199,2
952084,2
155947,2
595720,2
713496,7
192011,3
998176,4
1765917,2
1380509,3
1325183,2
1141875,3
1095258,2
1644180,2
1139133,2
175420,2
728888,2
1220783,2
203461,2
356863,4
1595582,2
1819731,2
1636912,2
942297,6
889422,3
1838507,3
187923,2
197567,3
211256,2
1569760,2
1637278,2
905594,3
956813,4
1492778,2
1590092,2
797648,2
1176751,2
202361,2
1059131,10
2115840,2
1021114,4
1035535,2
1598697,2
887933,3
1243663,2
1290402,6
1022645,3
468119,3
1250654,2
1171963,3
1386907,2
1064538,2
1013082,5
1171772,3
203893,4
1112821,2
919384,3
1017564,2
193471,2
1784075,2
1101806,4
860829,4
1007263,2
1232666,2
1131622,2
1616282,4
418683,2
831097,2
1137168,2
926174,2
1136340,4
1810232,2
1855216,2
980213,3
722475,7
1810640,2
1131280,6
1141571,2
1207169,2
212338,3
1454281,2
741387,2
1800063,2
1134500,2
1086523,3
1821421,2
696805,3
1031367,2
188257,2
1567916,2
1371806,2
710599,2
1368355,2
1074601,3
228350,3
1646035,3
201304,2
948289,2
1104570,2
1149232,2
187728,2
2001193,2
694696,2
1560978,2
824245,2
643420,2
1104907,3
216626,2
1000987,3
1624994,2
1237323,3
717147,2
200212,2
968293,5
1435926,2
208189,2
1366055,2
886005,2
207617,4
1042888,4
405664,3
1146999,2
1153486,2
1794713,2
108539,4
1158377,4
2011399,2
1133460,2
1042952,2
1632874,4
1574225,2
186830,2
728347,2
1144451,3
736721,2
1142420,3
203783,2
1100482,2
1668282,2
698883,4
656315,4
188544,5
1674926,2
1533136,2
1027280,2
1085413,3
1054458,2
1807985,2
1123125,2
1139496,4
1267989,2
1847738,2
1017921,2
1075221,2
1588589,2
1203212,2
174550,4
1639336,2
1238068,3
1035601,3
1816785,2
1085855,4
904298,2
1489793,2
977890,3
166332,2
1554234,2
177879,3
968509,5
141033,2
1152571,5
1838395,2
1177354,2
647067,2
743760,3
164998,7
1169496,2
207004,3
741505,6
1135404,2
104249,3
1111922,3
1410541,2
1162461,3
103469,4
1223882,2
1151099,2
1822355,2
151580,4
1171790,3
1747081,2
896528,2
1352585,2
1508973,2
188685,2
1843222,2
1187783,2
115907,5
406626,2
1135952,4
1025643,2
190514,2
1068199,3
717724,2
711474,4
194609,2
718698,4
1671261,2
1191379,2
105474,3
1104449,3
1586367,2
1146253,3
208048,2
1178194,2
1826118,3
196985,3
1547608,2
722540,8
1065988,3
1171037,4
207035,11
1021970,2
186943,2
187103,2
935741,2
1261752,2
1604364,4
710944,5
1024606,5
1783977,2
919080,2
201021,2
1808873,3
909218,4
1808977,2
396338,5
1061586,4
1593182,3
705927,4
1869823,2
694258,3
1090979,4
1205090,2
863302,2
695322,2
700426,2
1025673,3
724041,2
103833,5
116677,5
1091467,2
200980,2
265803,3
1368223,2
1176479,2
1111282,2
206391,2
1017740,2
197797,3
1550361,2
936728,3
943033,2
793479,2
1005414,2
243996,2
2094376,2
1459660,2
1152007,2
832481,3
191446,2
1024371,3
226675,5
187933,2
1032310,2
1148024,3
1198201,9
1033750,3
751135,5
1373312,2
719686,2
171217,3
1136470,2
997242,3
1082251,2
169662,3
1831224,2
1644872,2
1237548,2
1759408,2
206649,5
194169,3
732778,2
1789619,2
217781,2
1144524,3
431943,2
1024445,3
1216568,2
232598,2
169808,6
1151656,2
1283336,2
1642792,2
1575291,2
1051691,3
686694,5
291276,3
209825,4
2000260,2
1255921,2
1369714,2
210856,5
495467,3
1119068,2
208154,2
1150408,4
1610229,2
183569,3
1140622,2
1179511,2
1324167,2
1648292,2
708940,2
432325,4
1110420,3
1147226,4
419902,4
1633529,2
706573,2
1615913,3
207332,2
184549,2
1170130,4
1313131,2
1649584,2
951557,2
1005237,2
1495366,2
1016567,4
580727,2
1154646,2
165838,2
1675882,2
1165779,2
891575,2
1675137,2
1348650,2
1746242,2
1980618,2
164749,2
1819070,2
1867215,2
212918,2
211362,3
1153848,3
1158046,2
1214631,2
1985965,2
1165952,2
1118731,2
183832,4
169032,2
1151581,2
1157275,2
266735,2
714564,3
906246,2
1830767,3
746252,2
167204,2
408328,2
1177833,3
1334556,4
1808029,2
163851,2
237613,5
1495862,2
177247,3
1148379,3
1821445,2
234630,2
1805849,2
1336622,5
685430,2
1803816,2
1165258,2
1043347,3
195596,3
223963,2
182789,2
358026,2
1046221,2
649692,2
194788,2
197177,2
1661270,2
1289810,2
744735,4
728320,2
1379738,2
174327,4
201443,2
859529,2
1325639,2
203703,2
1336804,2
719183,2
700549,3
695922,3
684211,2
1315368,2
990510,3
942902,2
176280,3
727621,2
1055646,2
789452,2
178902,2
1525315,2
1855693,2
2038241,2
690023,2
1294038,2
1769550,3
1157609,2
1342449,2
1125838,4
722457,2
1139612,2
935550,2
906400,3
1377865,4
1158089,2
1146247,2
695204,2
1274070,2
717041,2
1334196,4
1829431,2
707708,3
221885,2
708451,2
741533,2
726350,2
713268,2
788469,2
1128333,2
1038969,4
167827,2
1277689,2
213842,2
1230016,2
1676820,2
107704,3
1554645,2
1153243,2
182094,2
691503,2
1040727,2
103505,5
1634198,2
1007579,7
691728,2
951472,2
1029256,3
1834307,2
714851,2
1243800,2
712453,2
1599168,2
1522486,2
1161156,2
1696053,3
1260504,3
1157323,3
723474,4
1297687,3
206787,2
1863018,2
643951,2
972733,2
1600335,3
1806162,2
1141183,2
699300,2
727725,4
1617046,2
1138567,2
1138874,2
1137351,2
1173671,2
1740691,2
709762,2
1204339,2
973854,2
1335500,2
1168205,4
1626401,2
475814,4
1417148,3
1129919,2
686984,3
212761,2
1109762,3
1558180,2
106869,3
1488544,2
1826142,2
1131060,4
730824,2
201421,2
421536,2
730025,2
1157645,3
1001002,3
1558233,2
1118989,2
1007876,2
988609,2
193373,2
1004241,2
1173431,2
1827452,2
1243665,2
1766035,2
1372261,2
693267,2
1647815,2
1385799,2
943476,3
1104592,2
185119,2
1378556,2
1015263,2
722491,2
500123,3
807117,2
731309,3
1006973,2
103187,2
183897,4
1139448,2
1738167,2
1082067,2
1522375,2
1180851,5
1809257,2
704776,2
1017406,2
103217,2
1000089,3
1091462,9
1620225,2
1299596,2
911315,4
167937,2
1012458,2
178074,4
181331,10
691796,2
175426,2
701708,2
396975,6
1079098,3
704493,2
957742,3
1663486,2
1379898,2
1639969,2
904667,2
1089002,2
890348,2
705766,2
1173596,2
600835,2
1125498,3
1480053,3
175253,2
1393378,3
1082247,2
1131651,3
702061,2
1856526,2
1112198,2
316801,2
1012359,3
198821,2
747823,8
188043,3
1713352,3
1168930,2
175256,2
1341140,2
697823,2
722390,3
729215,2
1022965,2
103743,2
215189,2
1841482,2
1032880,2
1382524,2
887666,2
195271,3
185033,2
725237,2
597463,2
1006511,2
212309,3
1161730,2
199772,2
1539326,2
169406,2
1231591,3
694768,7
1134775,2
1256367,2
900935,3
1804982,2
994795,3
205029,2
1264097,2
1014136,4
1681916,2
1340332,2
1230723,2
168059,2
1687046,2
1733251,2
1824605,2
1598140,3
1241812,2
1469823,2
1132183,3
735564,3
1858657,2
989957,3
1873878,2
112448,2
717847,4
1363175,3
1485927,2
1067900,3
1144242,2
1610490,3
1348518,4
1149447,3
690243,2
1160868,4
1618645,2
687979,4
1517919,2
914789,3
1179520,2
684499,2
1129154,2
1094766,2
952386,2
691924,5
173101,2
1631470,2
1326342,2
1824065,3
716977,4
204461,3
714722,2
1756370,2
1479815,2
1299389,2
104210,2
1163109,2
727431,2
1077870,2
1127710,2
1087622,2
1243683,2
1070404,3
174231,2
1607917,2
706326,2
2066602,2
2060820,2
1491546,2
1380999,3
1876281,2
1179996,2
205972,2
734424,3
729311,4
1628625,2
932132,2
687219,2
215009,4
1578785,2
1113809,2
1119935,2
1152029,2
202305,4
1659793,2
1094851,3
906333,2
1394768,2
1060051,2
723641,3
211960,2
1679094,2
2126444,2
1764257,2
821476,2
1599956,3
706009,3
1060711,2
1902977,2
1946100,2
1143804,2
1598389,2
183133,4
202668,6
205038,2
1823349,3
175390,3
975385,2
1149551,2
2005530,3
1022540,3
915970,3
710914,2
2114014,2
1023806,2
707595,2
1518844,2
1820604,2
1804043,3
696227,4
205515,2
1505409,16
179490,2
189676,2
716120,2
1038699,2
1241261,2
167943,4
571953,5
1146883,3
724321,2
420352,2
225052,2
198501,2
1043175,2
366779,9
209880,4
105009,3
1178792,2
1279850,2
207203,2
1011612,2
724964,6
750528,6
1188185,2
722785,3
1177800,2
203844,2
720141,2
1517558,2
708330,2
1071770,2
715662,2
701323,2
191622,2
958849,2
693556,2
1022933,2
1178242,2
2088504,2
1157795,2
1813135,3
911453,2
113558,2
1165446,2
1155936,2
1020408,2
713006,5
1513293,3
697500,2
1804229,2
105701,5
723620,2
1131363,2
2046544,3
103349,2
1005399,3
1159583,2
173222,2
1145284,2
898579,3
1005732,4
1425060,8
1102215,2
1718647,2
1142057,3
1539671,2
1021698,2
177227,2
177441,2
696915,3
177377,3
1854958,2
1173655,2
1125226,2
1243161,4
181791,2
422855,5
169925,4
1024283,2
717282,3
1130680,2
202598,2
1244149,2
1092155,2
1220873,2
171204,2
103266,2
1747349,3
192200,2
180257,3
419110,3
1094528,2
1769893,2
1605229,2
191408,2
1142362,2
1753533,2
170445,2
1104105,3
751486,2
629967,2
726879,2
1283697,3
1149456,2
263908,2
1146410,2
887597,2
1535395,4
732007,3
1215364,3
199219,2
1679064,2
1785668,2
1607851,2
1601628,2
1586776,2
715257,2
693414,4
1115752,2
713419,2
1805112,3
933698,2
1645467,2
1005737,2
1145489,2
1539028,2
1132541,6
211255,9
1786030,2
564020,4
739009,2
1342938,3
175187,2
587365,2
1023599,2
189521,3
1007402,2
1012623,3
1174114,2
1064632,4
1127995,2
1641515,2
721373,2
991990,2
835933,2
1151882,2
1514747,2
1217180,2
698038,11
1134642,3
1047321,2
1142417,2
1093859,2
1855349,2
1826495,2
199844,3
168669,4
1387449,2
434842,2
261939,2
1811812,2
1803876,3
104100,2
952198,2
1803173,2
1364779,4
1259654,2
1300052,3
1864801,2
103377,3
290498,2
1804337,2
2179430,2
1513795,2
1995911,2
1368251,2
1042564,2
1960405,2
1821892,2
1012521,5
991140,2
214270,2
1364647,2
1021944,5
1015855,3
959994,2
732199,4
422843,2
1716663,7
177724,5
412290,4
1140790,3
721053,7
602903,10
702745,9
951032,2
556205,3
1533045,3
1621584,2
963126,2
737406,5
707850,3
1135874,2
183823,6
1814041,2
953183,3
722395,2
1150680,5
1669921,2
1691710,2
1640925,3
225838,3
195341,2
750206,10
1671660,3
1070881,2
745238,4
165908,6
583179,2
1591780,3
170248,3
1182454,2
698315,2
1015879,2
1131662,2
1843761,4
704218,2
418979,2
1661001,2
691143,3
695744,3
639743,2
1764497,2
211377,3
1131805,3
193063,2
708435,2
1102712,5
1093718,2
1140950,2
1634333,2
720877,2
188364,2
1590904,4
740846,2
1635575,2
1176787,3
300025,2
1151707,2
1015116,3
1138104,2
742657,2
543408,4
208543,2
196795,2
1105421,3
1360365,3
1830153,2
1038665,2
1118926,2
1352246,2
192841,2
209548,2
1009846,2
733344,4
1105901,2
1676796,2
1157827,2
716616,5
646472,3
700196,3
1126349,2
712604,7
1529314,3
755525,4
1120454,9
1054705,2
752486,2
763315,2
229159,2
706035,3
1005209,3
1090165,3
1221045,2
2028531,2
1000214,3
220345,2
730831,2
1868462,5
920102,2
725381,2
1153289,2
765702,2
1056177,3
1904290,2
173964,2
1386381,2
1256468,3
742564,2
678405,2
2140581,2
326270,2
904901,2
1013643,2
203828,5
198770,2
708637,2
1140593,3
1681272,2
200498,2
1391302,3
923483,2
191679,2
1379469,2
1132665,2
1667157,2
1099072,2
948455,3
1603222,2
177694,2
1008605,2
1331688,3
988946,4
206235,2
554711,2
1131005,2
907223,2
996339,4
1738112,3
1967943,2
193526,2
796974,2
600251,5
197746,3
186840,4
1313390,2
1151224,2
936927,2
714440,2
695823,2
753681,2
205527,2
212290,3
1787340,2
1499748,2
193167,2
719631,2
189254,3
1155801,2
705659,2
1936093,2
717509,2
103596,2
1011606,2
157432,4
177796,2
197721,6
693358,2
1076837,2
1330355,2
1633614,3
1345799,4
1089016,3
740609,2
1549607,2
1324546,2
399127,2
1295981,3
2109156,2
1607629,2
627051,4
1192998,2
701845,3
717227,2
1802254,2
258785,2
919743,3
911714,3
103846,2
179305,3
288291,2
1050122,3
1902287,2
1321312,2
1366391,3
724711,2
1803558,3
1606490,2
105346,3
1324154,2
895484,2
1297550,2
694988,3
842237,4
182992,4
950595,2
834920,2
1040927,2
1603550,2
1639205,2
1847527,2
1676084,2
153041,2
2101609,2
205105,2
189362,2
1052668,2
1648522,2
494985,3
1361622,2
1173593,2
1298982,2
1336031,2
199318,2
1109121,2
183817,2
728574,4
802511,2
1534847,2
723563,2
197310,3
196669,3
1228047,2
203949,3
1607657,2
583247,2
411271,3
694894,2
720762,2
1632867,2
1620866,2
1648679,3
189071,5
640954,2
1388193,3
2132020,2
165574,2
1154655,3
1125270,3
1691228,2
906580,2
1174834,4
2127564,2
165406,3
1600656,4
178824,2
1168278,3
1066356,3
183972,2
1148394,4
947590,3
1596977,2
709653,2
911412,4
730493,3
1086236,2
222174,3
1058726,3
1517270,2
800028,3
1548916,3
859416,2
189538,2
746261,2
1366823,2
1000244,2
1024034,2
707384,3
1001782,2
1002256,2
930808,12
704439,2
706214,8
